epoch,iteration,train/loss_seg,valid/loss_CE,elapsed_time
0,0,1.969416618347168,,,,,,5.364397
0,1,1.6566215753555298,,,,,,6.046566
0,2,1.800803303718567,,,,,,6.743114
0,3,0.03900681063532829,,,,,,7.445045
0,4,0.9293205142021179,,,,,,8.138784
0,5,0.04836922138929367,,,,,,8.83256
0,6,2.500344753265381,,,,,,9.529434
0,7,0.27581724524497986,,,,,,10.252121
0,8,0.46733492612838745,,,,,,10.948636
0,9,0.5039461851119995,,,,,,11.644346
0,10,0.561806857585907,,,,,,12.361194
0,11,1.38027024269104,,,,,,13.061141
0,12,1.4019145965576172,,,,,,13.761621
0,13,0.5312145948410034,,,,,,14.462963
0,14,0.9309643507003784,,,,,,15.159514
0,15,1.075197696685791,,,,,,15.86485
0,16,0.26863425970077515,,,,,,16.588623
0,17,0.7273576855659485,,,,,,17.291285
0,18,0.8298161625862122,,,,,,17.990702
0,19,0.5772349834442139,,,,,,18.808022
0,20,0.4933713376522064,,,,,,19.494214
0,21,1.107906460762024,,,,,,20.187893
0,22,0.36020487546920776,,,,,,20.887204
0,23,0.30288511514663696,,,,,,21.599177
0,24,1.1563769578933716,,,,,,22.302864
0,25,1.6542294025421143,,,,,,23.013737
0,26,1.6735827922821045,,,,,,23.718676
0,27,0.28277361392974854,,,,,,24.418207
0,28,0.31181517243385315,,,,,,25.111563
0,29,1.12699556350708,,,,,,25.817871
0,30,0.54014652967453,,,,,,26.517408
0,31,0.392219603061676,,,,,,27.224919
0,32,0.39351385831832886,,,,,,27.945807
0,33,1.2513468265533447,,,,,,28.648355
0,34,0.3831728398799896,,,,,,29.360163
0,35,0.9286569952964783,,,,,,30.058678
0,36,1.124403953552246,,,,,,30.764876
0,37,0.5006444454193115,,,,,,31.471654
0,38,0.7001928687095642,,,,,,32.177641
0,39,0.9982677102088928,,,,,,32.87922
0,40,0.4638351798057556,,,,,,33.599402
0,41,0.39797478914260864,,,,,,34.308827
0,42,0.46584242582321167,,,,,,35.026781
0,43,0.7979573607444763,,,,,,35.73058
0,44,0.9361628890037537,,,,,,36.444089
0,45,0.45499494671821594,,,,,,37.160193
0,46,0.27329221367836,,,,,,37.872349
0,47,0.425525963306427,,,,,,38.582806
0,48,0.19452208280563354,,,,,,39.290299
0,49,0.34031033515930176,,,,,,39.999141
0,50,0.28018510341644287,,,,,,40.703483
0,51,0.2217702716588974,,,,,,41.414982
0,52,0.19770750403404236,,,,,,42.123955
0,53,0.2651063799858093,,,,,,42.829838
0,54,2.5219287872314453,,,,,,43.539376
0,55,0.2296631932258606,,,,,,44.2458
0,56,1.8568750619888306,,,,,,44.958676
0,57,0.190043106675148,,,,,,45.667849
0,58,0.19292336702346802,,,,,,46.374027
0,59,0.45111793279647827,,,,,,47.092396
0,60,1.6142334938049316,,,,,,47.804241
0,61,0.2594270706176758,,,,,,48.510844
0,62,0.2871083915233612,,,,,,49.231547
0,63,1.4250571727752686,,,,,,49.936561
0,64,0.4247184693813324,,,,,,50.631821
0,65,0.6831029057502747,,,,,,51.329123
0,66,0.40918296575546265,,,,,,52.033278
0,67,0.7425045371055603,,,,,,52.741138
0,68,0.43307989835739136,,,,,,53.455359
0,69,0.6710831522941589,,,,,,54.166081
0,70,0.43032634258270264,,,,,,54.87277
0,71,0.8521142601966858,,,,,,55.577563
0,72,0.8422800302505493,,,,,,56.284934
0,73,1.200760841369629,,,,,,56.987473
0,74,0.4346208870410919,,,,,,57.691363
0,75,0.4536622166633606,,,,,,58.412148
0,76,0.4450075626373291,,,,,,59.118566
0,77,0.43097373843193054,,,,,,59.832066
0,78,0.4547109007835388,,,,,,60.54408
0,79,0.4148312509059906,,,,,,61.262449
0,80,0.3284197151660919,,,,,,61.974993
0,81,0.28305327892303467,,,,,,62.685528
0,82,0.2879522442817688,,,,,,63.387183
0,83,1.3983488082885742,,,,,,64.09161
0,84,0.535524845123291,,,,,,64.809434
0,85,0.17871804535388947,,,,,,65.515296
0,86,0.20371714234352112,,,,,,66.223092
0,87,0.15756097435951233,,,,,,66.924292
0,88,0.18250703811645508,,,,,,67.632656
0,89,0.7574899196624756,,,,,,68.344521
0,90,0.12453317642211914,,,,,,69.054434
0,91,0.28931620717048645,,,,,,69.768209
0,92,0.11027270555496216,,,,,,70.485831
0,93,1.938759207725525,,,,,,71.19814
0,94,0.1480744183063507,,,,,,71.909987
0,95,0.10818260163068771,,,,,,72.622181
0,96,0.10878370702266693,,,,,,73.328057
0,97,0.10859008133411407,,,,,,74.029429
0,98,0.2239561676979065,,,,,,74.728164
0,99,0.3309704065322876,,,,,,75.42498
0,100,1.6872330904006958,,,,,,76.165337
0,101,0.11101465672254562,,,,,,77.006595
0,102,2.5914688110351562,,,,,,77.713297
0,103,0.13635042309761047,,,,,,78.422231
0,104,1.3295881748199463,,,,,,79.130306
0,105,1.1507196426391602,,,,,,79.85503
0,106,0.36647891998291016,,,,,,80.58136
0,107,0.23918703198432922,,,,,,81.309675
0,108,0.2604503035545349,,,,,,82.022617
0,109,0.43620145320892334,,,,,,82.743874
0,110,0.38108158111572266,,,,,,83.461107
0,111,1.2159109115600586,,,,,,84.16072
0,112,0.4380006492137909,,,,,,84.85952
0,113,0.40532386302948,,,,,,85.561054
0,114,0.34430992603302,,,,,,86.263625
0,115,0.4945189654827118,,,,,,86.967181
0,116,0.3671852946281433,,,,,,87.679659
0,117,0.2912691831588745,,,,,,88.381923
0,118,0.29943424463272095,,,,,,89.095004
0,119,0.2773723006248474,,,,,,89.817851
0,120,0.25836414098739624,,,,,,90.534314
0,121,0.3754255473613739,,,,,,91.24693
0,122,0.21128761768341064,,,,,,91.947113
0,123,0.8899539709091187,,,,,,92.649337
0,124,0.31088322401046753,,,,,,93.346325
0,125,0.15527667105197906,,,,,,94.046337
0,126,2.0536255836486816,,,,,,94.752336
0,127,1.5063397884368896,,,,,,95.458632
0,128,0.19028759002685547,,,,,,96.157484
0,129,0.6795496344566345,,,,,,96.858551
0,130,1.4586114883422852,,,,,,97.558359
0,131,0.3123166561126709,,,,,,98.264452
0,132,0.33383288979530334,,,,,,98.96644
0,133,1.1649484634399414,,,,,,99.695929
0,134,0.29671114683151245,,,,,,100.430056
0,135,1.5704001188278198,,,,,,101.152709
0,136,0.3531792163848877,,,,,,101.871484
0,137,1.4256538152694702,,,,,,102.591138
0,138,0.42201241850852966,,,,,,103.306834
0,139,0.5853397250175476,,,,,,104.024848
0,140,0.8441193103790283,,,,,,104.735428
0,141,0.37457382678985596,,,,,,105.439523
0,142,0.7020764946937561,,,,,,106.151097
0,143,0.6849576234817505,,,,,,106.862269
0,144,0.31734123826026917,,,,,,107.570041
0,145,1.2138581275939941,,,,,,108.290054
0,146,1.2449941635131836,,,,,,109.006692
0,147,1.428943157196045,,,,,,109.714919
0,148,0.5207004547119141,,,,,,110.41905
0,149,0.5779151916503906,,,,,,111.120986
0,150,0.6133882999420166,,,,,,111.82498
0,151,0.602318286895752,,,,,,112.547617
0,152,0.4206163287162781,,,,,,113.271198
0,153,0.5314236283302307,,,,,,113.986272
0,154,0.4750502109527588,,,,,,114.691972
0,155,0.5507019758224487,,,,,,115.409309
0,156,1.7934002876281738,,,,,,116.119469
0,157,0.35684770345687866,,,,,,116.821762
0,158,1.4591923952102661,,,,,,117.525368
0,159,0.3450016379356384,,,,,,118.232943
0,160,0.25058040022850037,,,,,,118.938753
0,161,0.1651029735803604,,,,,,119.640071
0,162,0.3214063048362732,,,,,,120.347339
0,163,1.2032437324523926,,,,,,121.05764
0,164,0.607236921787262,,,,,,121.776194
0,165,0.233829066157341,,,,,,122.494033
0,166,1.286623239517212,,,,,,123.219093
0,167,1.606460452079773,,,,,,123.941783
0,168,0.12046181410551071,,,,,,124.66484
0,169,0.28501397371292114,,,,,,125.394048
0,170,0.18698161840438843,,,,,,126.116473
0,171,0.6428589820861816,,,,,,126.838169
0,172,0.5797336101531982,,,,,,127.555007
0,173,0.3902111053466797,,,,,,128.276838
0,174,0.2218925952911377,,,,,,128.989953
0,175,0.404086709022522,,,,,,129.695313
0,176,0.3505905568599701,,,,,,130.403064
0,177,1.2682502269744873,,,,,,131.109914
0,178,0.9861718416213989,,,,,,131.821093
0,179,0.2602752447128296,,,,,,132.528114
0,180,1.3085533380508423,,,,,,133.241793
0,181,0.3846992254257202,,,,,,133.952288
0,182,0.4045566916465759,,,,,,134.659147
0,183,0.9223030209541321,,,,,,135.368124
0,184,0.7386320233345032,,,,,,136.080769
0,185,0.4218165874481201,,,,,,136.79331
0,186,0.4289837181568146,,,,,,137.521358
0,187,0.26502659916877747,,,,,,138.232528
0,188,1.3717520236968994,,,,,,138.942224
0,189,1.1424000263214111,,,,,,139.676184
0,190,0.21468600630760193,,,,,,140.39851
0,191,0.5065252780914307,,,,,,141.126224
0,192,0.535834014415741,,,,,,141.846629
0,193,0.4247428774833679,,,,,,142.561134
0,194,0.6288205981254578,,,,,,143.276847
0,195,0.44698095321655273,,,,,,144.004753
0,196,0.3771911859512329,,,,,,144.726834
0,197,0.8708950877189636,,,,,,145.458778
0,198,1.5941094160079956,,,,,,146.18622
0,199,0.5332291126251221,,,,,,146.909685
0,200,0.15797068178653717,,,,,,147.851783
0,201,0.3078049421310425,,,,,,148.575771
0,202,0.497774600982666,,,,,,149.314425
0,203,0.4832240045070648,,,,,,150.040696
0,204,0.3572950065135956,,,,,,150.769069
0,205,0.7213689088821411,,,,,,151.491819
0,206,0.5685510039329529,,,,,,152.220919
0,207,0.1313595175743103,,,,,,152.952637
0,208,0.36211439967155457,,,,,,153.673011
0,209,0.31009867787361145,,,,,,154.402169
0,210,0.758213222026825,,,,,,155.143821
0,211,0.8290114402770996,,,,,,155.871846
0,212,0.7607525587081909,,,,,,156.58944
0,213,0.7220156192779541,,,,,,157.306287
0,214,0.7856456637382507,,,,,,158.015189
0,215,0.48648905754089355,,,,,,158.726338
0,216,0.2927878797054291,,,,,,159.438106
0,217,0.2921546697616577,,,,,,160.147075
0,218,0.2973664700984955,,,,,,160.852648
0,219,0.6741869449615479,,,,,,161.562781
0,220,0.25103759765625,,,,,,162.273859
0,221,0.4903745651245117,,,,,,162.997099
0,222,1.1488890647888184,,,,,,163.719605
0,223,0.5255768895149231,,,,,,164.455661
0,224,0.3381803631782532,,,,,,165.164277
0,225,0.37037497758865356,,,,,,165.874151
0,226,1.1551508903503418,,,,,,166.586184
0,227,0.3249204158782959,,,,,,167.308729
0,228,0.3649528920650482,,,,,,168.033131
0,229,0.4186663329601288,,,,,,168.760102
0,230,0.34553277492523193,,,,,,169.492547
0,231,0.5268219709396362,,,,,,170.215731
0,232,0.33907175064086914,,,,,,170.929787
0,233,0.6973761320114136,,,,,,171.635365
0,234,1.2313722372055054,,,,,,172.349083
0,235,0.5715927481651306,,,,,,173.074886
0,236,0.3552088737487793,,,,,,173.799196
0,237,0.6178100109100342,,,,,,174.523597
0,238,0.38351431488990784,,,,,,175.253868
0,239,0.35526031255722046,,,,,,175.989548
0,240,0.38029173016548157,,,,,,176.732939
0,241,0.3348783850669861,,,,,,177.458287
0,242,0.33957812190055847,,,,,,178.185526
0,243,0.30605822801589966,,,,,,178.910313
0,244,0.2432994544506073,,,,,,179.638644
